Date,Media Pump,Effluent Pump,Acid Pump,Water Pump,Gas Pump,Base Pump,N2 Mass Flow Controller,N2 MFC Set Point,DO mg/L,pH,Ammonium,DO Amp (A),pH Amp (A),NH4 Amp (A),Reactor Status,N2 Valve,Clock,Air Mass Flow Controller,Air MFC Set Point
2016-03-10 13:47:32,0,0,0,0,1,0,-0.2910831424988203,-0.007397156238781122,0.05903373393639377,8.122334052875022,-0.1553314358437774,0.004052848030280011,0.01328266748900003,0.003966862627019994,0,0,03/10/1601:45 PM,-125,399.9979235000001
2016-03-10 13:48:05,0,0,0,0,1,0,499.2299402925007,524.3149219687623,0.1370137672551071,8.120699150375042,-0.1121639640937708,0.004084041540896004,0.01328079902900005,0.003976071687659995,0,0,03/10/1601:46 PM,-125,-127.67628497875108
2016-03-10 13:48:38,0,0,0,0,1,0,499.21508513312517,524.3149219687623,0.2449931819543973,8.13831020537503,-0.0924557380312656,0.004127235380080002,0.01330092594900003,0.003980276109219996,0,0,03/10/1601:46 PM,-125,-127.98244721875109
2016-03-10 13:49:13,0,0,0,0,1,0,494.2343038687504,519.0716987775123,0.3480011113664396,8.157249260125022,-0.1299505612500162,0.004168440529692001,0.013322570583000027,0.003972277213599997,0,0,03/10/1601:47 PM,-125,-122.7026435115636
2016-03-10 13:49:46,0,0,0,0,1,0,494.1898408400006,519.0716987775123,0.3931739313569995,8.157177553875021,-0.1067987761875102,0.0041865105250480025,0.01332248863300002,0.003977216261079997,0,0,03/10/1601:48 PM,-125,-122.7026435115636
2016-03-10 13:50:20,0,0,0,0,1,0,494.1916849287506,519.0716987775123,0.3971242378331965,8.147241935875027,-0.1413727234687272,0.004188090723488006,0.01331113364100003,0.003969840485660005,0,0,03/10/1601:48 PM,-125,-122.7026435115636
2016-03-10 14:10:39,0,0,0,0,1,0,136.3350960093758,137.0853228731303,1.2731169924125243,8.271067156625007,-0.1071369828750299,0.004538504645187978,0.013452648179000009,0.003977144110319994,0,0,03/10/1602:08 PM,-125,262.9031166859338
2016-03-10 14:11:12,0,0,0,0,1,0,130.1680534318756,130.93976550187972,1.2698715124030675,8.274167734874997,-0.1776530772187854,0.004537206390867988,0.013456191697,0.003962100676859992,0,0,03/10/1602:09 PM,-125,269.0503800731224
2016-03-10 14:11:45,0,0,0,0,1,0,131.8557019862507,132.4661410875055,1.2628445564431399,8.264949179374998,-0.1465226889375231,0.004534395473559986,0.013445656205,0.0039687418263599965,0,0,03/10/1602:09 PM,-125,267.5239540093708
2016-03-10 14:12:18,0,0,0,0,1,0,129.59433693187572,130.1881856962556,1.2575976970944729,8.271130258125002,-0.1240780633125347,0.004532296629075985,0.013452720295,0.003973530013159993,0,0,03/10/1602:10 PM,-125,269.80243093999593
2016-03-10 14:12:52,0,0,0,0,1,0,133.24081753625072,133.8540179418807,1.2704058692127025,8.286544233624989,-0.1389437845312784,0.004537420143851985,0.013470336266999993,0.003970358659299994,0,0,03/10/1602:11 PM,-125,266.1355600753079
2016-03-10 14:13:24,0,0,0,0,1,0,133.7773449131258,134.4462743868813,1.267480019810206,8.276224270124986,-0.1381597599375191,0.004536249747911982,0.013458542022999979,0.003970525917879996,0,0,03/10/1602:11 PM,-125,265.5446629656203
2016-03-10 14:13:58,0,0,0,0,1,0,130.1092474906258,130.85287996687958,1.265219657722781,8.278306619624997,-0.1317645789375348,0.004535345559675975,0.013460921850999999,0.003971890223159993,0,0,03/10/1602:12 PM,-125,269.13728550062
2016-03-10 14:14:30,0,0,0,0,1,0,136.6809650993762,137.30921254875508,1.2769869814541208,8.278822904624988,-0.1390052766562775,0.0045400527151119715,0.013461511890999991,0.0039703455409799936,0,0,03/10/1602:12 PM,-125,262.6827635893731
2016-03-10 14:15:03,0,0,0,0,1,0,135.83965083187582,136.56062192437892,1.27990627433133,8.289033874624993,-0.1471068641250461,0.0045412204883159705,0.013473181570999993,0.0039686172023199896,0,0,03/10/1602:13 PM,-125,263.4337181721896
2016-03-10 14:15:36,0,0,0,0,1,0,138.51716524750108,139.1997700500049,1.281645392659643,8.271219173875004,-0.1406809370625588,0.00454191616903997,0.013452821913,0.003969988066759987,0,0,03/10/1602:13 PM,-125,260.7909759462527
2016-03-10 14:16:10,0,0,0,0,1,0,139.453552535001,140.0825749125049,1.280768457404555,8.296666287875004,-0.1688750763750519,0.0045415653780999715,0.013481904329000007,0.003963973317039989,0,0,03/10/1602:14 PM,-125,259.9087662625006
2016-03-10 14:16:42,0,0,0,0,1,0,139.0692649293762,139.772098620005,1.2773639816572258,8.287155170874987,-0.1402658652188045,0.004540203522431967,0.013471034480999991,0.003970076615419989,0,0,03/10/1602:14 PM,-125,260.2163237731276
2016-03-10 14:17:15,0,0,0,0,1,0,129.4732417706261,130.15171768500548,1.260446507324977,8.28234511562499,-0.1445395679062926,0.004533436207867968,0.013465537274999993,0.0039691648921799895,0,0,03/10/1602:15 PM,-125,269.838608314065
2016-03-10 14:17:48,0,0,0,0,1,0,125.1198604787512,125.81889946313032,1.2542505909432629,8.279918576124999,-0.1277214717187825,0.004530957722347978,0.013462764087,0.003972752752699993,0,0,03/10/1602:16 PM,-125,274.16942867187856
2016-03-10 14:18:21,0,0,0,0,1,0,127.2505001306264,127.94719651312978,1.255247182784565,8.277950956624997,-0.1381905060000435,0.00453135637821998,0.013460515379,0.003970519358719991,0,0,03/10/1602:16 PM,-125,272.04064434687945
